user_id,install_date,country,acquisition_source
bf030188-f981-4c6b-b03a-fe98e173609c,2024-12-22,UK,referral
820d92ae-6ae8-4a8b-b78f-a8b4a329fc7e,2025-09-15,US,paid_facebook
1ae108ad-bfcc-4966-8b72-742bebcc5e34,2025-05-25,UK,organic
cc45abb2-37ef-41b1-8924-b8f53cf78df4,2025-04-09,DE,paid_facebook
5a795410-175a-4aeb-b69f-c4abc011910d,2025-01-20,DE,referral
63e4628a-103b-4462-b344-f7eeecebf65b,2025-01-15,DE,paid_google
9b085c05-9681-43de-945f-dc0d8fcf30d0,2024-06-25,DE,organic
cc3edbb0-8a67-43ac-87ce-e51740daa53f,2024-12-15,UK,paid_facebook
70ac27b5-1e9c-48a2-9492-e11ca8397610,2025-07-14,UK,paid_facebook
3fa21f63-0a08-4ca9-b95e-68f089cb80a9,2025-05-03,FR,paid_facebook
1edd739c-0950-483b-bcb3-7a39f19ec4d5,2025-03-13,DE,paid_facebook
b1ac6dbe-51af-4a33-91c1-8861ed8a6503,2024-08-11,DE,paid_facebook
ad1e0cdf-4d58-4690-a0a3-1e00a9366463,2025-03-13,UK,paid_facebook
a1abd500-640c-484b-aa6a-90e79bc4533e,2025-05-26,US,organic
3a1ca3d5-efc0-4acd-8109-a6a3d56cfe68,2025-07-15,US,organic
15e9b5cd-46ad-4578-956c-8172173f1ee9,2025-05-06,UK,paid_facebook
26dad5a7-58f7-487a-b4ae-9e21a04d93a4,2024-06-29,FR,paid_google
5661ba97-b2a4-41dc-bfdc-ede8ad0d83b8,2024-09-27,US,paid_facebook
d6c109e6-0772-44b8-8f59-21d53a2ed031,2025-02-23,FR,organic
ab6f5d54-d3ea-4777-ac2b-9e1fea1687d9,2024-11-30,US,organic
1861e67b-5aa4-43f3-af7b-47049ec6f473,2025-02-27,UK,organic
fcd579aa-3e16-46d2-808f-266a0413d5d9,2024-07-10,UK,organic
b346ff0f-4bef-44ee-944c-293284ff3e48,2024-09-20,US,paid_google
844eb4f7-2a4f-465e-ae7f-e12c31a7ae2e,2025-08-19,UK,paid_google
fc21e4bf-508e-42ea-83a4-f35317e83573,2025-05-20,UK,organic
4f89720b-c45b-4651-be52-8b463804652e,2025-04-18,UK,paid_facebook
e8f5ceee-8259-4391-acca-5f721a508f13,2025-08-21,DE,organic
deb34dda-3efd-437e-b99a-3501ae740adb,2024-09-27,UK,referral
b9b82b96-c852-484b-a609-879b9c9a278c,2025-06-30,UK,referral
7ba90da0-cb7e-4755-ac65-d709d8e7624d,2024-12-12,FR,paid_facebook
f342070f-c6d2-4a6c-be6c-e9309d034303,2025-02-16,US,organic
e70ac6a2-ab01-4c29-bdc5-268aa7ca89db,2024-07-16,FR,paid_facebook
3daa007c-b1dd-4d9a-914a-08fbef494fce,2025-08-21,DE,organic
dd900c65-e7e4-4225-a3b6-6576b50a7338,2024-06-02,DE,organic
7f7125d6-f02e-4ff0-9c6e-31104e872549,2024-12-19,US,organic
a39c6dea-595a-4d5a-ae39-f7e297d0a11c,2025-06-08,FR,organic
39685372-7aeb-4844-b94f-78fa0cb88e83,2025-08-16,US,paid_facebook
47ed1d11-6145-4090-afd4-64ad2c5dbbcf,2024-08-11,US,paid_facebook
eda01b7f-f367-4c55-a2e0-b327d1b32b33,2025-05-05,US,organic
3e08ff88-6cd0-4bcf-a857-b431a70b7631,2025-04-18,DE,organic
52b71ada-7db1-45d3-9d7b-bd4b0088ddc5,2024-10-06,FR,paid_google
bd3babfd-06ef-4d33-af70-b0a294ba4259,2025-04-04,US,organic
6391321c-0308-423c-8b2f-5f64c4267756,2025-04-13,UK,organic
5ad2a8ed-f52f-4e89-a07b-0ffab57f89cd,2025-07-24,US,organic
50eab8ae-ac94-47da-9890-8d8261298eca,2025-05-01,DE,paid_facebook
f1ef7a75-6dbd-4891-9745-d2748127c196,2025-07-18,UK,organic
8d8a06e0-d827-49a9-a4bf-b870693c1e5a,2025-03-30,US,paid_google
9311d956-77fd-46b3-bce0-5093b87e5755,2024-10-09,DE,referral
6f075533-016c-4cc2-9eaf-48a879faa7fc,2024-12-14,US,paid_google
0a7c345f-9c1e-4d30-87e7-0bac9fba8f97,2025-08-05,DE,paid_google
b58c18d8-e748-4572-96ab-01a3006a6215,2025-06-24,UK,organic
0df34e0b-ad33-4d21-924e-c97047591cb3,2024-11-26,DE,paid_google
059f71b9-9743-4680-9fc5-517c449141cc,2025-04-05,US,paid_google
8098e242-680a-4c76-b26b-8f40866d83f8,2025-07-21,FR,paid_facebook
8510d9c0-3cc1-4c9e-918e-376d766714d3,2024-06-01,FR,referral
1e9de42b-c24c-42be-9288-28aaeea8ddf8,2025-04-08,US,organic
8ef9b2ea-1903-4eed-adae-1d6dd338c8cd,2025-03-21,US,organic
7290879b-1bdf-44dd-87f2-545b6e590762,2025-01-02,FR,paid_facebook
7c7099c7-7a57-40eb-84bb-441c76b7ed45,2025-08-15,US,paid_facebook
1709d504-0fe0-437e-9e17-c44c3f82e1ad,2025-04-26,UK,organic
e9913c97-4844-4733-a423-412e3971ebc5,2025-09-20,UK,paid_facebook
8feecb90-1cfe-49b7-a919-4928c397eb3e,2025-08-27,UK,organic
c47e984e-3669-4ac5-b1c3-65b4dd6acd29,2025-08-27,FR,organic
0d85cf3b-f586-4c37-be07-f785d5f10d0e,2025-01-05,DE,organic
1245e9f9-c4c3-45b4-84c4-8634c61e1169,2025-09-28,DE,paid_facebook
4d858d7d-c7b2-4319-989b-1e0d7f935a4d,2024-11-21,DE,organic
accd60df-0f1a-41db-af5f-6bcfca38f880,2024-08-26,DE,organic
5b234a89-8c66-4471-940b-f2cce864022c,2025-03-18,DE,organic
deec5a0c-ce7f-4820-827d-36d1b67f6ecb,2025-05-10,UK,paid_google
d5cb8280-3b3f-4d28-9c27-1d444a19a20b,2024-09-04,FR,paid_google
2caf4180-0bd1-4597-8144-3428c2f3c3b7,2025-01-27,DE,organic
2ed718a9-a729-4c63-b595-ab691d5f1c96,2025-04-14,FR,organic
ea9aca8d-405b-4c25-840c-548639f513fa,2025-01-17,DE,paid_facebook
afcbe88d-16d9-4efa-822b-ca97da0059b0,2024-12-21,UK,organic
4f94b944-b05a-4d08-9204-dc82e3a0a617,2024-10-29,DE,organic
94ecaa1b-7f06-47d3-bcaa-67a826d15e6c,2024-06-26,US,paid_google
e58ab821-0e4c-4148-9486-b18a21cdbb69,2024-07-18,US,referral
2cbbcd8d-d54b-44db-bb8c-c2db5340dcdf,2025-02-06,US,paid_facebook
5fb8c3d1-4ad8-45b6-9ec7-0f950a8d9e19,2025-09-30,UK,paid_google
6c24c862-847d-4125-a4e9-9a3fe9d2d8e1,2024-08-14,US,organic
2aff13c6-5c5d-41a4-b085-53120944388e,2025-09-10,DE,paid_google
c72e7ce9-78fb-47b5-8b7e-c519a5ac4a7a,2025-07-30,DE,referral
e66b3d24-370e-4127-bed0-2c87ccb2e68d,2024-12-17,UK,organic
452ecd01-80e5-4ce6-a24d-fd1798f59c78,2025-06-29,US,paid_google
004abb0c-0c9b-4b29-9f90-fe6eedfdbb92,2025-10-20,UK,organic
bb662c76-3a7c-47fa-b8ac-8229a3a158e8,2025-07-15,US,paid_facebook
a5e0c80e-9b83-4613-87e7-9d2b38707aa5,2025-02-05,DE,organic
72c1e07f-e3f6-4bbc-86ef-72d274eff473,2024-10-30,DE,paid_google
e92c6843-be7c-4116-b6ae-b64b9574d30b,2024-06-06,DE,paid_google
610e56fc-f5e5-47eb-9271-80dad8b9b2da,2024-09-18,FR,paid_google
0126c917-258b-46e1-ab9e-fb5bc00e7b5c,2025-08-10,DE,organic
7b0862bf-488e-4ee0-8160-97e7a8cb11fc,2025-01-11,UK,paid_google
4404b43c-12f1-4c21-add7-da45e910e905,2024-11-28,US,organic
09546c65-0fc6-490e-8bd7-96792031eef4,2025-09-19,UK,paid_google
f76bcd87-8c62-4eeb-906f-3f563e8f66aa,2024-07-22,UK,paid_facebook
dae08bf8-8640-4001-9732-b18d4ede3495,2025-02-11,US,paid_google
e475d472-7617-4fa8-869a-ddda9f71e89d,2024-10-03,UK,organic
098d2103-62f7-48c4-972c-f02a6e06678d,2025-09-11,US,paid_facebook
7893b83b-40d1-40c0-9248-8eac45421f65,2024-10-15,US,paid_google
518cc690-2a68-4298-8b2b-b5f0fd46133c,2025-09-19,FR,paid_facebook
0c4bc80f-7159-4ac0-8acd-0c62c900f31e,2025-04-21,FR,referral
fb8ec98e-228f-42cd-a0e3-6f73e86b36a1,2025-08-28,DE,paid_facebook
5b43b834-bf29-4e80-b59c-dbe268f7f71f,2025-10-30,UK,paid_google
183e5560-7734-4eb3-a8a1-f36bca981ca9,2025-08-11,DE,organic
0ff95dff-b482-43ed-a710-d417668c9ceb,2025-08-31,UK,organic
16ef913d-5f8a-4fcc-bda0-0c4e78a277cc,2024-11-10,FR,paid_facebook
1d4df33a-38a0-40a7-955a-f423be592843,2025-09-30,UK,organic
af82a2b1-02e0-4b73-875e-b0b6072d9e16,2025-09-04,US,referral
7d4b0583-03b9-4d41-8eaf-23ad7793d4ee,2025-02-21,US,paid_facebook
e20868c2-f550-498b-bc06-a40504e7acd1,2025-02-09,FR,organic
045240f0-b0e9-4215-81ca-57b011c0b62f,2025-03-11,UK,paid_facebook
aa322262-f72f-40ec-8dc6-a786b5b38497,2025-10-10,UK,organic
170268d3-5159-4793-be9a-3022e3e69b4d,2025-01-31,DE,referral
5fae44f3-233a-413d-a00c-e855c36f5638,2025-03-09,US,referral
76f0ed79-903d-4206-bb5d-d34999b6e34d,2025-08-25,UK,organic
aa5dc87a-7b0a-4fa4-b0eb-a02037ebbb52,2024-08-19,DE,organic
33379dc7-66e5-4ef1-b5c6-77e419ae0f5d,2025-03-20,FR,paid_facebook
08a637f9-66bf-4b03-b15a-339642fb0a4f,2025-01-27,DE,organic
a2fe5a31-357c-424a-bb4a-8941d61b8ae9,2025-03-06,US,organic
f9969e6d-19ef-4722-b822-ef40801aaf73,2025-05-10,US,organic
1c6304e1-0b40-48a5-bb46-5851e548917e,2025-04-24,FR,organic
369238e4-dd73-4c28-9c71-fa102045eb30,2024-08-22,FR,paid_google
238a5d09-279c-4f52-af65-835553c769f2,2024-10-20,UK,organic
cf843a74-cc51-4fae-84cf-f4e120580d8c,2024-11-02,FR,organic
1926fa09-03b7-4171-a9ad-70084e0592e2,2025-01-23,US,paid_google
416c9b37-01e6-4944-82fd-d92d831ecbc9,2025-06-28,DE,paid_facebook
076d29ed-6186-4c18-a9f2-79b142ea4ad1,2024-11-04,DE,paid_facebook
118f0e62-0579-4b36-92a6-872925ed86f9,2025-01-06,FR,organic
fe23d9ef-a7af-4507-a3cb-9c87636e34c1,2024-08-05,US,organic
f559bae9-867b-4ef8-a534-7c42aebcb616,2025-07-30,FR,organic
ba278977-df7b-4203-a691-60127c9acac2,2025-07-23,FR,organic
72b57b7d-813d-478b-91b3-194a98327a55,2025-05-05,UK,paid_facebook
979172c1-b759-4a5f-beed-fe94fcb85be0,2025-09-21,FR,referral
fd8f8f23-d49f-4808-b238-364e5a15a0ce,2025-07-31,UK,referral
a00858eb-40fe-404e-9566-34dfbc67f061,2024-08-03,UK,paid_facebook
8295eefc-922c-4239-b758-68e75f0cf81e,2024-12-29,FR,organic
579ce0fc-21bc-47e1-81af-cb824ab250c8,2025-08-05,UK,paid_facebook
19b54bb1-a5ac-4df7-9f63-2ead1ed85b05,2025-07-04,FR,paid_google
e5935fe1-446a-4eb0-b3b5-8e1c0c5621b6,2024-06-21,FR,paid_google
7a1c587b-d517-4b78-9d53-ba1ee64e8631,2025-06-25,US,organic
87d973bd-8d54-4f6e-a365-25c38bc21d16,2025-10-02,FR,organic
0f00b93a-b0ba-4b23-a3fd-a73062d02fad,2024-06-07,DE,referral
74c6c559-0de2-43ab-bee6-59969129f8d3,2025-05-27,UK,paid_google
d0498693-b56f-4121-820c-d8a585382a34,2025-04-02,DE,paid_google
58f4b7a5-feda-400b-a63b-8daaad421ce7,2025-07-05,DE,paid_google
e54c221e-fb23-40fa-942b-686da68bafe0,2025-08-04,US,paid_facebook
b326bc2a-be5d-4669-8668-dd029c3d3e81,2025-01-12,US,organic
ac43c550-1284-4e2d-8836-3483c50f6372,2025-10-13,US,paid_google
8a8666dd-8e63-41b2-924d-e4f66d6e8858,2025-01-11,US,organic
2ad4a855-ffcd-4599-b59c-7d1fe6822177,2025-03-07,US,organic
78f850b9-d9e6-4d34-bb1f-113260da810c,2025-08-21,UK,referral
dd354acc-7fce-48cb-8c10-348dde87d4fb,2025-10-11,UK,paid_facebook
6c38613b-31b1-48fb-9f7a-8f45d83687c1,2024-06-30,DE,paid_facebook
805dedfe-f967-4701-a5af-6e385a8fed9b,2025-07-04,UK,organic
583b7877-3b63-481c-9c40-348daa378fc2,2025-05-11,DE,paid_google
b12dde5a-edf2-4cbb-ad6c-b1f6c3dcec9f,2025-07-20,UK,organic
a975e614-e25e-4abc-b213-1d373c794b16,2024-11-17,UK,organic
06a15b96-b8ad-466f-a44d-694590f30a38,2025-09-22,FR,organic
aec21bfb-5202-4b51-8183-b3480e38b607,2024-10-09,FR,paid_google
b5188037-cb67-45c4-a1e8-06dd6cc97fab,2024-06-28,DE,organic
12172dda-80e5-4a6e-a230-830d078b3121,2025-07-09,US,paid_google
626c47cc-086f-43ea-b834-26f10b90680d,2024-06-28,FR,referral
cddfaa1d-f4c9-429b-beac-fdcf75f6229e,2024-08-25,FR,paid_facebook
a46c8392-91f2-4058-9071-7b33c4c72c87,2025-08-13,FR,organic
b57d70b7-87f6-4523-9690-6c3b2bfffb07,2024-10-17,FR,organic
03aad8e7-c398-4b12-90a7-bc9c1bca05d0,2025-09-16,FR,organic
04b4fd6b-af88-483e-b4b2-f2a1c43f37f1,2024-12-04,US,organic
87f8bb4f-dfac-4d5c-85cd-1e1a1b44f3f8,2024-07-22,FR,organic
351127e2-8508-4b1b-ad51-d203e1c463a9,2025-02-22,US,organic
b51e61bf-6113-4088-a155-580597a97e70,2025-06-24,DE,paid_facebook
8582c1a2-d0a5-45c8-a404-14af3e2ad512,2025-05-02,FR,organic
d7918929-e0b2-465b-b1c8-7090222eed74,2025-01-03,FR,organic
c55a1400-67ae-472b-96ae-e2cb502957ed,2025-09-09,DE,organic
f32c4992-ecc1-4546-bdfa-e04f6fc590a2,2025-05-01,UK,referral
98edd8fc-fe1b-40c4-8ff1-dd2f1c32ddfa,2025-05-12,DE,paid_google
133d3b1e-43ab-4cae-870b-c809b409a8fb,2025-06-24,UK,organic
230c0bb2-30b2-4055-afe5-b22f4dc5a227,2025-03-12,UK,paid_google
12096bab-8715-41c2-9b8d-e518df2d44d1,2025-08-06,UK,paid_google
9b4dbc86-4fff-4ef0-9fc8-15f060a86cd2,2025-02-14,DE,paid_facebook
53139e81-ec72-4016-87c1-83fdb9b0c26d,2024-08-23,FR,organic
3bfd230a-81b6-469f-8495-a030897ec490,2025-09-25,US,paid_facebook
552e713c-1ff0-4eff-8ada-ba04a2ee8f39,2024-06-20,DE,paid_facebook
3811675c-ffe0-4dfc-8ac1-365330f9e7c0,2024-07-24,UK,paid_facebook
78eb2270-38ac-44a6-975a-56c65b75efb4,2025-05-25,FR,paid_facebook
387462a5-1d51-43c6-9e35-70bc2862f051,2025-01-16,UK,organic
87004aa6-f836-470b-b934-8ca085b5667a,2024-08-10,FR,paid_facebook
c9199a0d-c6a8-4d9d-aa31-6101949b6aa4,2024-07-12,UK,organic
3320dac1-574c-476a-97a6-0dfb33759bcd,2024-07-02,US,paid_facebook
27d44759-f1ac-4600-8e9a-8ca0c988b82d,2025-02-09,FR,organic
e288e8c5-c596-412e-a17c-45eee0dafbbf,2024-12-22,DE,paid_google
234db230-7653-457d-893a-4349749883df,2024-06-21,DE,organic
ba35ef5f-deed-4b0a-ac14-1259adcbc251,2024-11-04,UK,referral
0b7be13e-ed3a-4a1d-be42-1554d47ff1a5,2025-01-31,DE,organic
b70b181f-b551-4d7e-8c6c-ca708e912efe,2024-10-08,UK,paid_facebook
4dfb7181-12b2-4aeb-82f4-6a95d2e21902,2025-09-28,US,organic
37a7ae59-dce0-47e9-a3de-29cc3ccdc6c3,2024-09-26,DE,paid_facebook
2773b34b-d259-4a28-a8f2-b1635f4644c1,2025-01-10,US,paid_google
1702db31-e510-43bb-88e7-14bed5d71092,2025-09-20,UK,paid_google
21800fb0-d584-47a1-830b-88254a32246c,2025-02-18,US,paid_facebook
7deb8cd6-13ae-4f67-9111-800e1c555a87,2025-06-13,UK,paid_google
de0f8893-89b6-4c54-9377-9e1521046b93,2024-11-19,FR,organic
a43f9e79-72f1-4e98-ac91-e13c6eaa1d3e,2024-09-26,UK,organic
22a8ac4f-326c-4a11-a4c2-1f7da7a16822,2024-11-15,DE,paid_facebook
33e997d7-9227-4f6d-b647-246201344087,2025-04-15,DE,organic
d8bb58e0-1a0f-49be-b4a4-7a5a95075b34,2024-09-19,UK,referral
755566d1-3a9c-4a37-9477-138f8df8c9df,2024-06-27,UK,organic
f4db94ee-5374-420c-a698-a0f80a00b756,2025-04-16,DE,paid_facebook
f4940cc2-453a-408a-9603-b76717db6698,2025-06-20,US,referral
170988b8-3b25-4c88-9540-1882821956ba,2025-07-12,US,organic
67e23c73-4797-47ce-8ffb-e6b701f3ac22,2024-12-21,FR,paid_google
5a8e078b-b166-4a8d-887f-0c54c86080f7,2024-08-17,UK,organic
c3587838-6ff3-428b-8dce-b3f2328dead0,2025-02-04,US,paid_facebook
ed27e424-e4dc-4d27-a662-8530ade3135e,2024-09-13,FR,referral
8afcd29f-2dda-4281-ae8c-410d9650f896,2025-04-05,UK,paid_facebook
a9970d77-5699-4c71-9d4a-e7cae1f7e5f8,2024-10-02,US,organic
074c65ca-13ef-4df2-9d6d-fe3f9d714e7d,2024-07-13,FR,paid_google
c8fbc676-d630-4206-8820-b3cddfdd89c3,2025-05-22,US,paid_google
80493cb2-bcbb-4148-a51b-338672e92dd1,2025-08-13,DE,organic
9efa697c-c0bb-4ef9-9c7d-abb5cbce4a67,2025-06-15,US,organic
ba3e6d66-b7d0-49b4-89ad-b475a4c005ac,2024-08-10,DE,organic
a6f01c7e-931d-46dd-a420-3ac9442b10e3,2025-05-16,US,organic
47ec7a86-be10-4284-9363-5352d52b1b53,2024-06-13,FR,referral
7c74c6d1-af7e-412d-b651-56849049732a,2025-08-05,UK,referral
e889a510-3515-4f06-a48b-acda4aea0f6a,2025-10-15,DE,organic
1389a1b2-99f2-4208-a8d9-9ba153dfd964,2024-09-17,UK,paid_google
e664a7f8-220c-4909-8843-4345293f6e2d,2025-08-18,UK,paid_facebook
be89240a-e6fd-484f-aaf6-5d4101151c32,2025-06-06,FR,organic
b1f22dd5-4813-4114-ab0b-2c430f46e4de,2025-09-14,US,paid_facebook
1df6ea58-5e8e-4d91-8d88-5a9297601157,2024-11-04,UK,organic
7dbf5123-5537-42fd-a464-3190d9a62657,2025-08-20,UK,paid_facebook
f59deeef-17af-4dad-99bf-0c862df59db9,2024-11-28,DE,organic
1305f62e-4359-43b9-9dcd-5d0868e8724c,2025-03-04,US,paid_google
67466847-5393-41ce-92b8-a3c4c3e3cfd3,2025-10-09,DE,paid_facebook
7470b8de-9fce-464d-b128-b6fd15e10626,2025-09-20,DE,organic
cb681f0e-a39e-4f9a-b17d-e072cfd3b08e,2025-08-21,US,paid_facebook
38829af5-5886-423b-b811-5f5c803935b0,2025-03-02,UK,organic
f038d76c-9527-4dab-8e16-8f56bbb96c5e,2025-04-27,US,paid_facebook
740158f4-ae6a-4119-bebd-53aa50bb1d21,2025-02-07,US,paid_google
37229b03-7545-4470-ad6b-82a2ab1cad51,2024-08-28,DE,referral
18f9af95-dc15-410a-a914-4419102ebb5c,2025-03-13,US,organic
641cef54-72b0-426c-9ceb-d3cad6e2a9aa,2025-09-05,DE,organic
611d0d1b-4d04-46c2-a0d8-0c64517619b5,2025-02-05,FR,paid_facebook
473c1117-c780-44ad-8a3a-e97ec81a0fb0,2025-09-19,FR,organic
20c4e6b5-e138-4130-bd85-05a89397e4bf,2025-06-24,UK,organic
03acda2a-f7db-485e-9ee6-e4c90ec937c7,2025-05-11,US,referral
dd7fb37f-01d3-4ef5-a978-1edd45916065,2024-06-30,US,paid_facebook
3fccdac7-ea0f-403e-8055-b1f5e954281b,2025-10-20,UK,organic
890a5b42-ac4b-4048-bae5-3fc0a9b6ef92,2025-04-29,DE,organic
b38f68cf-6157-4ff3-b092-b2a395fb4688,2024-12-04,US,referral
2f752508-631f-4cfb-a8d0-197dff7a60f2,2025-10-13,UK,organic
7d413fe7-dc20-496f-a1e1-9b42a329eab2,2025-01-04,FR,organic
79107901-afb6-4e74-b3b4-1f79f324dee8,2025-05-30,US,paid_google
346d2943-3bd8-4f10-944a-b5d47c39ca00,2025-02-20,FR,paid_facebook
b6f0a2ff-dade-4388-8bac-0de49831a55e,2025-05-15,FR,paid_google
6f9bdc4b-d933-450c-9f53-1ab38284b889,2025-03-14,US,paid_facebook
f228068d-7768-4724-88fb-d7e767eaef79,2025-03-10,FR,paid_facebook
b5441d47-97ed-49b5-b099-9fc5c31a7354,2024-06-11,US,organic
91eb1aa7-f3f1-4b6d-bdff-bb2c70c3c49a,2024-12-13,DE,paid_google
0ebcac25-e222-40fe-a5b7-018b80308544,2024-08-27,US,referral
91b2fa4c-9feb-4521-939e-262d28d89e40,2025-02-03,DE,organic
30a96823-6e67-43fb-a490-bf2642f42317,2025-07-22,UK,referral
bb25f270-b0f4-46ad-aff8-d01512fda877,2025-10-14,DE,paid_facebook
9adfc14c-0395-4eac-9096-e0152255c4d3,2025-02-02,DE,organic
d1acf406-a9d2-4f1a-bdaf-1cef68852b7c,2025-10-01,US,paid_google
77ff45de-25f4-418a-a4dc-57175a42f574,2025-10-16,UK,referral
5939a0eb-f4e2-4781-90a6-741a1087cbd2,2025-09-02,DE,paid_facebook
ca73fab5-e7c0-4791-8529-f3bcb0f8b4ed,2024-06-18,FR,paid_facebook
5fbdddcf-887d-472c-a20a-ba298eff11e8,2024-09-04,US,referral
5665b371-326f-4a48-81f3-df04a4f26da9,2025-03-29,US,organic
c06d2441-2751-4ff1-872e-f46a55d8f5ad,2025-01-13,FR,organic
4524c336-7825-4ec1-af2a-546cf1d8a2e7,2025-07-20,DE,organic
2b003457-a0e7-4666-bbc1-bf3021dfceb3,2025-02-05,UK,referral
ded8980d-a99b-44fc-a8dc-7223bb3f2f83,2025-04-10,FR,organic
39cca89c-baa4-4ef4-93bc-3f76db3e5264,2025-06-13,UK,paid_google
e040eb46-ff06-4351-90c7-34a990da742c,2025-09-28,US,paid_google
1bacdd3f-0f39-4ea3-bc13-2bf2e1ed9c78,2025-05-19,UK,organic
0c30ba49-d2e5-40fd-a45d-ea8fc57fa897,2025-08-10,US,paid_facebook
5ff6111e-fd98-47fa-9079-a2ba6244935a,2025-05-05,DE,paid_facebook
1f444d77-6ab4-47e8-be21-9b30764e4717,2025-05-27,DE,referral
f2b9e930-36ff-4a91-953a-c1b56d94f31f,2025-09-08,DE,organic
d9ccc1d8-e4d9-4d4c-b7c0-7f57ea16353d,2025-03-05,FR,organic
a8eb71d1-22cb-4194-9841-07094563ea34,2025-04-10,DE,organic
2eddc958-7886-4e22-9e54-471dc4f99497,2025-02-13,FR,organic
f1132aa3-5b11-4418-ad7d-92d4c2ead6e8,2025-01-23,DE,organic
7132ee9b-3011-43ec-92ee-36840e510b7d,2024-10-02,UK,paid_facebook
7e90e8c7-0f94-45ab-a4e2-0cf8f8e1b5f8,2024-12-15,DE,organic
005021b1-dd4b-4fd8-92a3-872da6d0dc21,2025-04-20,DE,paid_google
c6d8fece-3ddd-4826-95b6-5442593b5491,2024-10-01,DE,organic
df203722-8355-4e8d-8577-084fdcb5394b,2024-12-07,UK,organic
30ae8132-ab39-4c54-8986-715604ca71b9,2024-12-14,US,referral
110c4b2d-61cf-49d4-b001-1a8ed1c33004,2025-01-08,FR,paid_google
09e3c179-9c51-4a8d-92e1-1986d1610038,2025-10-09,FR,paid_google
e6582282-bd6b-47a7-aa22-ac1a117cec39,2025-03-11,UK,paid_google
6698f667-9ea9-4ef2-a06e-74708912f83c,2025-03-17,US,organic
0398a165-ad57-4783-9f90-20a6a27e3c56,2024-09-11,UK,paid_google
fcdff4a9-442f-4544-8016-290e2642e65e,2024-12-16,DE,paid_google
4e40fedb-e4c6-4dd4-abc9-046a58dc118e,2025-03-31,DE,paid_facebook
af2d2f98-c4e4-4eb0-8863-7498cb8633f5,2025-01-19,FR,referral
3b03605c-eac2-47f1-ac90-87c2c9236457,2025-06-05,FR,paid_facebook
1c3a3d3e-cc84-4a2a-b592-1f55ad6d9871,2024-12-01,FR,organic
30bfa441-7c5e-4b5c-9ded-a2c946f484f8,2025-04-06,US,paid_google
ae6a1d67-66c8-41e1-bb60-efb723273279,2024-06-15,FR,paid_facebook
e0659216-05af-49a0-815a-869443763709,2024-10-08,DE,organic
f6b340e9-e877-4216-9d92-139054146fbf,2025-03-08,UK,organic
9717357d-6bce-48cd-bc1e-e8bc8aa8ce3e,2024-07-17,DE,paid_google
c8379666-5341-42db-b14b-44ceed245ccb,2024-07-26,FR,organic
7768836f-a995-48e7-8c50-fd64b38794ad,2025-03-27,FR,paid_google
4e2fe6db-0b6d-4081-a419-688f3dbbd1bf,2024-10-08,FR,paid_facebook
c039e1bd-96c4-4c08-8ad9-70cd24227d49,2025-10-16,US,referral
60cdd582-7143-4a2a-971c-219a3e0960a2,2024-09-14,US,referral
f6bc0e42-c0d1-4e7b-bed4-3e0c3a7644b9,2024-06-13,UK,organic
19894fbe-ab1d-4d28-95d5-0a7072f25860,2025-03-19,US,paid_google
57ab5a0e-b715-4c49-9d1d-ad881bfd5229,2025-09-24,US,paid_facebook
c9e46b26-9773-4578-a86c-4d9a71afc5fc,2025-10-04,FR,organic
ccefc042-17b9-4d32-8d60-5fd96f2d7ff2,2025-08-26,DE,paid_google
cefb31e8-7b9d-44df-9eca-65402afa786d,2025-05-15,DE,organic
b7bbb01b-cfdb-4b91-a336-09e8fad66bcc,2024-12-06,DE,organic
7f7ab4c8-37b8-4578-8fd0-09edaf5ebfaa,2024-07-23,UK,organic
131eab67-4eb8-4449-9a84-4df6bf5be288,2025-02-14,DE,paid_facebook
7f067912-acf3-4301-9b53-507702e71403,2025-10-03,US,organic
092029b0-20f8-4a29-ae15-55e96451fd0c,2024-09-25,DE,paid_facebook
721ce423-eb7c-43ee-823f-bdaa26dbaa24,2024-08-06,DE,organic
5fd2c29a-5ee0-49dd-8ab0-63fa8c958377,2025-07-16,UK,organic
b2dedf92-56f9-4361-b9be-5dc1dff39c96,2025-10-17,UK,paid_google
d59f0d82-f4cc-4856-8c36-cae6128b1145,2024-08-15,DE,organic
0681bbd7-c2f4-48ea-8e85-5c37dc59aa81,2024-07-25,US,paid_facebook
01c32ab9-540b-4e01-81e6-666d71ba19c5,2024-11-03,FR,paid_facebook
d246b94b-0d70-4b34-aa3a-84c7a55826ad,2024-10-31,DE,paid_facebook
daddd213-59dd-4b35-8a33-27075da9922c,2025-04-08,UK,organic
343b84e4-4005-49f9-b26b-963410ae97b7,2024-08-27,DE,organic
2216cb91-c106-448e-8b6a-ee097f9eaba1,2025-02-10,FR,organic
2b394404-3ae3-441a-baf9-ffbafe0b2e41,2024-09-30,DE,organic
5d780b71-e420-4775-89e8-95c51a2e30a5,2025-08-01,US,organic
3030f051-73a3-4868-be1d-c7319ac74dac,2025-01-18,DE,paid_facebook
1b817a36-7092-45eb-9339-5a269f43e9b9,2025-06-25,DE,organic
d56e25c0-f834-4be4-aea2-cbb7d2f03eaf,2025-09-05,FR,organic
d2ebfdf7-af46-4dd3-a0bd-0394a2737979,2025-08-28,US,organic
59d75c05-8c9a-4dd2-853b-b2ca7b141f70,2025-04-01,US,paid_facebook
